"(株)小松精機工作所 ","240名（男性155名・女性85名）","6〜10名","naohiko@komatsuseiki.co.jp","0266-52-6100","〒392-0012長野県諏訪市大字四賀桑原942-2総務部総務課 ／ 五味TEL：0266-52-6100"
"大商硝子(株) ","190名（パート106名を含む　2016年9月） ","若干名","y-saito@daisho-g.co.jp","06-6961-4855","大商硝子(株)〒536-0014　大阪市城東区鴫野西2丁目6番5号TEL：06-6961-4855　採用担当　齋藤 "
"(株)イチバン・コーポレーション ","220名（2016年5月現在）","6〜10名","inose@ichiban.co.jp","070-6978-790410001700","〒522-0054　滋賀県彦根市西今町宇品井戸55-1イチバン・コーポレーション　採用チーム採用専用TEL/070-6978-7904 （平日10:00〜17:00） 本社TEL/0749-30-0777（採用担当宛）"
"(株)スキナ ","24名","6〜10名","MAIL:info@skina.co.jp （水曜定休日） ","03-5367-0530","(株)スキナ 〒160-0022　東京都新宿区新宿3-9-1 新宿土地建物株式会社第10ビル2F 関東TEL:03-5367-0530 関西TEL:06-6940-6705 MAIL:info@skina.co.jp （水曜定休日） HP:http://www.skina.co.jp/採用担当/渡部（ワタナベ）"
"(株)プリンセススクゥエアー ","76名（2016年7月）  ★現在、産休後の時短勤務社員6名、産休1名利用中","11〜15名","jin-ji@princess-square.co.jp","03-3377-4981","〒151-0053東京都渋谷区代々木2丁目10番8号 ケイアイ新宿ビル9F(株)プリンセススクゥエアー　採用担当TEL:03-3377-4981"
"南海商事(株)【南海電気鉄道グループ】 ","74名(社員35名・その他39名)(平成28年3月31日現在)","若干名","saiyo@nanshoji.co.jp","06-6633-1419","〒556−0011大阪市浪速区難波中1丁目10番4号 南海野村ビル7F TEL：06-6633-1419 総務部　採用担当"
"(株)ピー・アイ・ティー【パシフィックコンサルタンツグループ】 ","35名(2015年9月)","6〜10名",NO DATA,"03-3984-5365","〒171-0014　東京都豊島区池袋2-52-8 大河内ビル8FTEL：03-3984-5365FAX：03-3984-6419総務部：岡本"
"独立行政法人 日本スポーツ振興センター ",NO DATA,"1〜5名",NO DATA,"03-5410-9126","〒107-0061東京都港区北青山2-8-35独立行政法人日本スポーツ振興センター管理部人事課TEL:03-5410-9126"
"ミサワホームイング(株) ","717名(2016年4月1日現在)","6〜10名","mhg_shinsotsu2017@home.misawa.co.jp","0120-077330","〒168-0072　東京都杉並区高井戸東2-4-5　ミサワホームイング株式会社　採用担当　　TEL　0120-077330(フリーダイヤル)　担当者：竹内（タケウチ）"
"(株)木村商会 ","43名","若干名","info@kimura-s.jp","086-292-5115","岡山市北区大内田764-2TEL：086-292-5115　総務部　松岡"
"(株)第一薬局 ","全体　94名（2015年10月20日現在　男性16名、女性78名　内、パート23名）　","若干名","d1phns@miracle.ocn.ne.jp","073-475-6704","〒640-8303 和歌山市鳴神491-3第一薬局　本社　採用担当TEL:073-475-6704"
"イー・ライフ・グループ(株) ","171名（パート・アルバイト含む総勢250名）","16〜20名","info@ii-life.co.jp",NO DATA,"〒171-0014東京都豊島区池袋2-6-1 KDX池袋ビル8F採用担当チーム 宛て※応募に関するお問い合わせは、原則全てEメールにてお願いいたします。"
"(株)セントメディア（ウィルグループ）【介護職採用】 ","512名/2015年3月31日現在（1,113名/グループ連結/2015年11月末日）","101〜200名","ms-shinsotsusaiyo@saintmedia.co.jp","03-6859-6651","〒160-0022東京都新宿区新宿三丁目1番24号 京王新宿三丁目ビル3階(株)セントメディア（ウィルグループ）　採用担当TEL：03-6859-6651"
"(株)秋本薬局 ","70名","若干名","saiyou@akimoto-yakkyoku.com","045-317-8015","(株)秋本薬局採用担当TEL:045-317-8015"
"(株)シーズ・ラボ ","200名","46〜50名","s-oubo@ci-z.co.jp","0120-533-331","(株)シーズ・ラボ 本社〒150-0012東京都渋谷区広尾1-1-39恵比寿プライムスクエアタワー17F採用担当TEL：0120-533-331　"
"社会福祉法人 たちばな会（寝屋川石津園） ","190名 (うち正社員90名、非常勤職員100名) (2015年度実績) ","1〜5名","ishiduen@utopia.ocn.ne.jp","072-839-8080","社会福祉法人たちばな会特別養護老人ホーム　寝屋川石津園大阪府寝屋川市石津中町35-8TEL:072-839-8080　採用担当：荒木"
"(株)NTTファシリティーズ中央 ","5,500名（2015年3月31日現在　NTTファシリティーズグループ連結）","201〜300名","toiawase-saiyou@ntt-f.co.jp",NO DATA,"〒108-0023東京都港区芝浦3-4-1　グランパークタワー総務人事部　人事育成部門　採用担当03-5444-5114"
"(株)EPファーマライン（EPSグループ） ","1096名(2016年10月現在) 薬剤師約420名、MR約400名、看護師・管理栄養士等約120名","21〜25名","shinsotsu@eppharmaline.co.jp","03-5979-8171","〒171-0021東京都豊島区西池袋3-27-12　池袋ウェストパークビル(株)EPファーマライン　リクルーティング部　八井・目黒（新卒採用担当）TEL：03-5979-8171"
"(株)リアークスファインド ","23名（2016年4月現在）","6〜10名","rearx-find@saiyo-p.com","03-5730-3719","〒160-0023東京都新宿区西新宿7-7-6 トーワ西新宿ビル3F(株)リアークスファインド採用担当：平岡tel：03-5730-3719※営業のお電話はお断りさせていただきます。"
"(株)金星商会 ","男子33名、女子8名","1〜5名","soumu@kinsei-shk.co.jp","052-681-8686","(株)金星商会採用担当〒456-0021　名古屋市熱田区夜寒町1番1号TEL：052-681-8686"
"(株)ニュータス ","65名（2015年10月現在）","1〜5名",NO DATA,"052-204-8788","〒460-0002 名古屋市中区栄2−2−31　ニュープラスビル7FTEL：052-204-8788　　 採用担当：久野（くの）、真野（まの）"
"ユニバーサルコンピューター(株) ","502名(2015年12月1日現在)","46〜50名","【大阪本社】　saiyou-osaka@uni-com.com【東京本社】　saiyou-tokyo@uni-com.com【名古屋支社】saiyou-nagoya@uni-com.com【甲府事業所】saiyou-tokyo@uni-com.com【広島事業所】saiyou-osaka@uni-com.com","06-6947-5121","【大阪本社】　〒540-6126　大阪市中央区城見2-1-61　TWIN21　MIDタワー26F　総務部　重住、西口　TEL:06-6947-5121【東京本社】　〒100-0006　東京都千代田区有楽町1-7-1　有楽町電気ビル北館11階　総務部　鈴木、曽原　TEL:03-5288-8211【名古屋支社】　〒460-0003　愛知県名古屋市中区錦2-14-21　円山ニッセイビル13F　総務部　拝村　TEL:052-202-6711【甲府事業所】　〒400-0858　山梨県甲府市相生1丁目2-31　（採用についてお尋ねの際は、東京本社にご連絡ください）　TEL:03-5288-8211【広島事業所】　〒730-0037　　広島県広島市中区中町7-32　ニッセイ広島ビル7階　（採用についてお尋ねの際は、大阪本社にご連絡ください）　TEL:082-248-8711"
"(株)トヨタレンタリース神戸 ","214名（2016年1月現在）","11〜15名","saiyo@r-kobe.jp","078-578-3777","〒652-0802神戸市兵庫区水木通1-4-8(株)トヨタレンタリース神戸総務部　リクルートG　堀本・黒田TEL:078-578-3777FAX:078-578-1170"
"(株)雪平工務店 ","35名","若干名",NO DATA,"044-751-7171","〒211-0051神奈川県川崎市中原区宮内4-4-3 TEL:044-751-7171　採用担当"
"(株)インフィニテック ","28名","若干名","saiyo@infinitec.co.jp","03-5759-6810","〒141-0031東京都品川区西五反田2-12-19 五反田NNビル3F(株)インフィニテックTEL:03-5759-6810 担当：管理グループ　浅井"
"(株)シモダ ","128名（男97名・女31名／2016年2月現在）","1〜5名","saiyo@shimoda-net.co.jp ","03-3632-450003-3632-2148","〒135-8303住所　東京都江東区森下3-8-11部署　総務部   古川、太刀川TEL：03-3632-4500　　FAX：03-3632-2148"
"(株)モリキ ","1,213名","26〜30名","saiyou-chozai@moriki-group.co.jp","026-268-2020026-268-2021","(株)モリキ〒381-0022長野県長野市大豆島4216TEL:026-268-2020　FAX:026-268-2021採用担当:小林（コバヤシ）"
"村松風送設備工業(株) ","30名（2016年2月）","1〜5名","mf-eng@muramatsu-fuso.co.jp","053-485-4331","〒432-8006静岡県浜松市西区大久保町1227-11村松風送設備工業(株)担当：総務部  村松 良樹TEL:053-485-4331"
"(株)セル ","93名","1〜5名","saiyo@sel-net.co.jp","03-3837-8505","(株)セル〒110-0016東京都台東区台東1-38-9　イトーピア清洲橋通ビル8階TEL：03-3837-8505"
"アルビス(株)【東証一部上場】 ","720名（正社員のみ、2016年2月現在）","46〜50名","saiyou@albis.co.jp","0766-56-7335","〒939-0402富山県射水市流通センター水戸田3-4採用教育課　反田（たんだ）、坂井（さかい）TEL：0766-56-7335"
"(株)アイズ・インターナショナル ","20名","6〜10名","h_saito@ise-int.co.jp","03-3486-6001","(株)アイズ・インターナショナル採用担当:　齋藤TEL：03-3486-6001"
"(株)オービス ","38名","1〜5名",NO DATA,"6753","〒701-0165岡山県岡山市北区大内田675　TELEPORT岡山3F(株)オービス新卒採用担当／片岡"
"三井物産スティールトレード(株) ","37名","若干名",NO DATA,"03-3286-7317","〒100-0005　東京都千代田区丸の内1-8-1　丸の内トラストタワーN館11階三井物産スティールトレード(株)　採用担当TEL:03-3286-7317"
"日本経営グループ ","1,145名（2014年9月現在）","26〜30名","saiyo@nkgr.co.jp",NO DATA,"〒561-8510大阪府豊中市寺内2-13-3　日本経営ビル採用担当までお問い合わせください。"
"長崎県警察 ",NO DATA,"51〜100名",NO DATA,"095-820-1504","〒850-8548　長崎市万才町4-8警務部警務課　採用係Tel：095-820-1504（直通）"
"(株)本多 ","108名 ","6〜10名","kameoka@honda-fbu.co.jp","084-922-4849","福山本社　　TEL：084-922-4849　担当：亀岡"
"(株)トスコ ","409名（男性324名、女性85名）","31〜35名","　　　　　E-mail／saiyo_ok@tosco.co.jp ","086-243-8868","【本 社】／〒700-0953 　　　　　岡山県岡山市南区西市116-13 　　　　　担当／総務部 岡・片島・坂田 　　　　　TEL／086-243-8868 　　　　　E-mail／saiyo_ok@tosco.co.jp 【東京支社】／〒105-0012 　　　　　東京都港区芝大門1丁目10-11  芝大門センタービル7階 　　　　　担当／総務部 小林・松田・菊地 　　　　　TEL／03-6367-0333 　　　　　E-mail／saiyo_tk@tosco.co.jp 【名古屋事業所】／〒450-0002 　　　　　愛知県名古屋市中村区名駅5-30-1　いちご名駅ビル10階 　　　　　担当／総務部 後藤・岩田 　　　　　TEL／052-589-8828 　　　　　E-mail／saiyo_ny@tosco.co.jp"
"共同カイテック(株) ","352名（2015年9月現在）","6〜10名","zinzi@ky-tec.co.jp","03-3409-2331","〒150-0011東京都渋谷区東3-24-12総務人事部採用担当TEL：03-3409-2331"
"(株)ヨウジヤマモト ","440名（2016年）","36〜40名","Personnel-Div@yohjiyamamoto.co.jp",NO DATA,"〒140-0002東京都品川区東品川 2-2-43 T33(株)ヨウジヤマモト 3F人事部　採用担当"
"財団法人淀川勤労者厚生協会　西淀病院 ","369名","若干名","kawase-rumi@yodokyo.or.jp",NO DATA,"〒555-0024　大阪市西淀川区野里3-5-22淀川勤労者厚生協会　西淀病院　薬局　河瀬　まで"
"日本トレクス(株) ","986名（2015年9月30日現在）","11〜15名","saiyou_trex@mail.trex.co.jp","0533-72-3193","お気軽に、下記までお問い合わせ下さい。総務部総務課　担当：藤原・茶野〒441-0193愛知県豊川市伊奈町南山新田350TEL:0533-72-3193FAX:0533-78-3628"
"(株)NexTone ","44名","若干名","jinji@nex-tone.co.jp","03-5766-8080","〒150-0012東京都渋谷区広尾 1-1-39 恵比寿プライムスクエアタワー20F (株)NexTone 採用担当宛 TEL：03-5766-8080"
"(株)西日本技術コンサルタント ","75名","1〜5名",NO DATA,"077-562-4943","(株)西日本技術コンサルタント 〒525-0066　滋賀県草津市矢橋町649 採用担当　吉川、中井 TEL:077-562-4943 FAX:077-562-4956 "
"(有)ヘルス企画（いちご薬局・つくし薬局・かりん薬局・さくらんぼ薬局・すみれ薬局・いちご薬局北店） ","薬剤師：38名（常勤:26名） 事務：26名（常勤:3名） 計64名","若干名","takashima.hid@amagasaki.coop","06-6480-8200","（有）ヘルス企画　本部事務局　高島TEL:06-6480-8200"
"(株)マングース ","3名","1〜5名","recruit@mongoos.co.jp","047-711-80379301800","〒272-0034千葉県市川市市川4-10-28TEL:047-711-8037（9:30〜18:00）採用担当　渡辺、石井*説明会の日程が未定ですが、当社に興味を持っていただいた方、お気軽にお問合せ願います。＊"
"(株)フーズマーケットホック ","正社員・契約社員：約200名 パート・アルバイト：約820名 （2016年7月末現在）","6〜10名","soumu@fm-hok.com","0854-28-8340","〒692-0001 島根県安来市赤江町 1448-1総務課人事担当までTEL:0854-28-8340FAX:0854-28-7419"
"(株)平成興業【ZENT（ゼント）】  ","従業員数　604名 正社員数　156名（男性140名/女性16名） 2015年12月現在","26〜30名",NO DATA,"0120-599-077","(株)平成興業(ZENTグループ)営業部人事課　新卒採用担当あて 〒312-0012　茨城県ひたちなか市馬渡2736番地TEL:0120-599-077"
"(株)博多グリーンホテル ","177名（菊谷本店含む）（2016年1月）","1〜5名",NO DATA,"092-451-4111","〒812-0012福岡県福岡市博多駅中央街３ー１１ TEL:092-451-4111担当:岩竹／（荻原）"
"東明エンジニアリング(株) ","220名（グループ計：約1,800名）","26〜30名","e-Mail：eng_info@tohmei.com","052-589-3151052-589-3157","〒450-0003　名古屋市中村区名駅南1-24-30　　　　　　　名古屋三井ビル本館1802号室東明エンジニアリング(株)採用担当　遠藤TEL:052-589-3151　　FAX:052-589-3157e-Mail：eng_info@tohmei.com"
"大阪電機商事(株) ","49名(嘱託9名・パート2名含む)","1〜5名","E-MAIL：　kazuma@osakadenki.co.jp","076-451-4100","採用担当  数馬（かずま）TEL：076-451-4100E-MAIL：　kazuma@osakadenki.co.jp"
"(株)天坊 ","130人","1〜5名","mizuochi@tenbo.com","0279-72-7113","(株)天坊総務部人事　水落一也TEL:0279-72-7113"
"(株)セクションエイト ","グループ計700名（うちパート・アルバイト580名）","51〜100名",NO DATA,NO DATA,"株式会社セクションエイト採用担当03-5422-6505"
"エフエルシープロモーション(株) ","100名","16〜20名","jinji@flc-promotion.co.jp","03-5411-7992","〒150-0001東京都渋谷区神宮前1-4-16　神宮前M-SQUARE 3FTEL:03-5411-7992採用担当　"
"(株)ヨコタコーポレーション ","219名（内パート65名）","6〜10名","n.murahashi@yokota-inc.com","0883-36-9338","〒776-0010　徳島県吉野川市鴨島町鴨島156-4(株)ヨコタコーポレーション経営管理部　妹尾　または　村橋TEL:0883-36-9338"
